/* DATA DESCRIPTION:
Citation:	Schmithüsen, Holger; Raeke, Andreas (2021): Meteorological observations during POLARSTERN cruise PS122/4. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.935266
Abstract:	The meteorological observatory Polarstern issues synoptical reports every 3 hours during times of ship operation. The reports are distritubed via global networks of the World Meteorological Organisation. When designated weather observers are onboard manual observations are included in the reports. For times that are not covered by an observer automatic reports are issued. All observations are made in compliance with standards of the World Meteorological Organisation and those of the German Weather Service (DWD). This dataset compiles all synoptical reports issued during Polarstern cruise PS122/4.
Project(s):	Meteorological Long-Term Observations @ AWI (AWI_Meteo) (URI: http://www.awi.de/en/science/long-term-observations.html)
	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://www.mosaic-expedition.org/)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: http://www.awi.de), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: http://www.awi.de), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
Coverage:	MEDIAN LATITUDE: 80.740942 * MEDIAN LONGITUDE: 3.788225 * SOUTH-BOUND LATITUDE: 78.100000 * WEST-BOUND LONGITUDE: -7.300000 * NORTH-BOUND LATITUDE: 82.200000 * EAST-BOUND LONGITUDE: 15.600000
	DATE/TIME START: 2020-06-04T12:00:00 * DATE/TIME END: 2020-08-12T09:00:00
	MINIMUM ALTITUDE: 25 m * MAXIMUM ALTITUDE: 25 m
Event(s):	PS122/4-track * LATITUDE START: 78.234388 * LONGITUDE START: 15.622460 * LATITUDE END: 80.062920 * LONGITUDE END: -6.126250 * DATE/TIME START: 2020-06-04T06:50:00 * DATE/TIME END: 2020-08-12T10:00:00 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/4 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT) * COMMENT: Longyearbyen - Arctic Ocean
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	LATITUDE (Latitude) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	LONGITUDE (Longitude) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	ALTITUDE [m] (Altitude) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	Cloud base height [code] (h) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Ceilometer
	Horizontal visibility [code] (VV) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visibility sensor
	Wind direction [deg] (dd) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Anemometer
	Wind speed [m/s] (ff) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Anemometer
	Temperature, air [°C] (TTT) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Thermometer
	Dew/frost point [°C] (TdTdTd) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Hygrometer (HYGRO)
	Pressure, atmospheric [hPa] (PPPP) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Barometer (BARO)
	Characteristic of barometric tendency [code] (a) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Barometer (BARO)
	Amount of barometric tendency [hPa] (ppp) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Barometer (BARO)
	Present weather [code] (ww) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Past weather1 [code] (W1) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Past weather2 [code] (W2) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Low cloud [code] (CL) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Middle cloud [code] (CM) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	High cloud [code] (CH) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Total cloud amount [code] (N) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Low/middle cloud amount [code] (Nh) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Mean ships course [code] (Ds) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	Mean ships speed [code] (Vs) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	Temperature, water [°C] (Temp) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Thermometer
	Wave period [s] (PwPw) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Height of waves [code] (HwHw) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Direction of first swell waves [code] (dw1dw1) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Height of first swell waves [code] (Hw1Hw1) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Periode of first swell waves [s] (Pw1Pw1) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Direction of second swell waves [code] (dw2dw2) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Height of second swell waves [code] (Hw2Hw2) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Period of second swell waves [s] (Pw2Pw2) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Type of ice accretion [code] (I_s) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Thickness of ice accretion [cm] (EsEs acc) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Rate of accretion [code] (Rs) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Concentration or arrangement of sea ice [code] (ci) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Stage of development, ice [code] (S_i) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Ice of land origin [code] (bi) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Bearing of principal ice edge [code] (Di) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
	Ice situation and trend over preceding 3 hours [code] (zi) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Visual observation
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	9361 data points
*/
Date/Time	Latitude	Longitude	Altitude [m]	h [code]	VV [code]	dd [deg]	ff [m/s]	TTT [°C]	TdTdTd [°C]	PPPP [hPa]	a [code]	ppp [hPa]	ww [code]	W1 [code]	W2 [code]	CL [code]	CM [code]	CH [code]	N [code]	Nh [code]	Ds [code]	Vs [code]	Temp [°C]	PwPw [s]	HwHw [code]	dw1dw1 [code]	Hw1Hw1 [code]	Pw1Pw1 [s]	dw2dw2 [code]	Hw2Hw2 [code]	Pw2Pw2 [s]	I_s [code]	EsEs acc [cm]	Rs [code]	ci [code]	S_i [code]	bi [code]	Di [code]	zi [code]
2020-06-04T12:00	78.2	15.6	25			310	3	3.0	-3.1	1020.2	2	0.8									3	0	1.8																
2020-06-04T15:00	78.2	15.6	25			310	5	2.7	-3.4	1021.3	1	1.1									3	0	2.3																
2020-06-04T18:00	78.2	15.6	25			350	6	2.2	0.0	1021.9	1	0.6									6	0	2.9																
2020-06-04T21:00	78.2	15.6	25			340	4	3.1	-1.5	1022.5	2	0.6									0	0	3.2																
2020-06-05T00:00	78.2	15.6	25			350	3	2.8	-0.8	1023.3	1	0.8									6	0	3.1																
2020-06-05T03:00	78.2	15.6	25			270	2	2.9	-0.7	1024.0	1	0.7									1	0	3.1																
2020-06-05T06:00	78.2	15.6	25			140	4	1.3	0.1	1024.6	3	0.6									6	0	3.1																
2020-06-05T09:00	78.2	15.6	25			120	3	1.4	-0.3	1025.2	3	0.6									6	0	2.8																
2020-06-05T12:00	78.2	15.6	25			320	1	2.3	-0.2	1025.6	1	0.4									2	0	2.9																
2020-06-05T15:00	78.2	15.6	25			310	2	2.3	0.1	1025.7	1	0.1									2	0	2.6																
2020-06-05T18:00	78.2	15.6	25			240	2	1.4	0.4	1025.6	8	0.1									6	0	3.2																
2020-06-05T21:00	78.2	15.6	25			110	3	1.7	0.4	1025.6	0	0.0									2	0	2.7																
2020-06-06T00:00	78.2	15.6	25			130	7	1.5	-0.6	1024.8	6	0.8									6	0	2.9																
2020-06-06T03:00	78.2	15.6	25			130	8	1.2	-1.1	1023.8	6	1.0									8	0	2.8																
2020-06-06T06:00	78.2	15.6	25			150	7	1.9	-1.7	1022.7	8	1.1									2	0	2.5																
2020-06-06T09:00	78.2	15.6	25			140	8	2.8	-4.0	1021.7	6	1.0									6	0	2.6																
2020-06-06T12:00	78.2	15.6	25			110	12	2.0	-4.7	1019.9	6	1.8									6	0	2.3																
2020-06-06T15:00	78.2	15.6	25	6	99	120	11	1.7	-4.5	1017.5	8	2.4	3	2	2	2	7		8	2	0	0	2.1	2	1														
2020-06-06T18:00	78.2	15.6	25	6	99	120	11	1.6	-4.6	1015.9	6	1.6	3	2	2	1	2		7	2	6	0	1.9	2	1														
2020-06-06T21:00	78.2	15.6	25			130	12	1.2	-4.0	1013.9	7	2.0									0	0	1.9																
2020-06-07T00:00	78.2	15.6	25			160	12	0.2	-3.1	1011.7	7	2.2									1	0	1.9																
2020-06-07T03:00	78.2	15.6	25			140	12	0.4	-4.0	1009.2	8	2.5									5	0	1.7																
2020-06-07T06:00	78.2	15.6	25	5	96	120	10	1.7	-3.0	1007.0	6	2.2	71	7	2	7			8	7	6	0	1.6	2	1														
2020-06-07T09:00	78.2	15.6	25			140	14	4.0	-2.8	1004.2	6	2.8									7	0	1.6																
2020-06-07T12:00	78.2	15.6	25	6	98	150	14	3.1	-2.2	1002.7	7	1.5	2	8	7	2	2		7	6	2	0	1.5	2	1														
2020-06-07T15:00	78.2	15.6	25	5	98	140	14	3.5	-0.6	1001.0	8	1.7	1	2	2	8			7	7	2	0	1.5	2	1														
2020-06-07T18:00	78.2	15.6	25			150	17	4.4	0.5	998.0	8	3.0									6	0	1.3																
2020-06-07T21:00	78.2	15.6	25			150	14	5.3	1.8	997.1	8	0.9									0	0	1.2																
2020-06-08T00:00	78.2	15.6	25			150	12	5.2	1.7	995.4	7	1.7									6	0	1.2																
2020-06-08T03:00	78.2	15.6	25			0	0	4.5	2.0	994.0	6	1.4									2	0	1.5																
2020-06-08T06:00	78.2	15.6	25	4	98	320	3	4.1	2.2	993.4	8	0.6	20	5	2	8			8	8	3	0	1.6	1	0														
2020-06-08T09:00	78.2	15.6	25	4	97	90	1	4.8	2.0	993.1	8	0.3	2	5	2	8			8	7	4	0	2.1	1	0														
2020-06-08T12:00	78.2	15.6	25	2	96	240	14	2.0	-1.0	993.0	5	0.1	51	5	2	7			8	7	1	0	2.2	2	1														
2020-06-08T15:00	78.3	15.4	25	5	97	240	15	0.9	-1.0	994.4	1	1.4	71	6	5	8			8	7	7	1	1.9	3	2														
2020-06-08T18:00	78.1	12.9	25	6	98	270	11	-0.3	-2.0	996.9	1	2.5	26	6	5	2	3	0	6	4	6	3	1.5	3	2	28	4	8	0	0	0								
2020-06-08T21:00	78.2	10.4	25			290	14	0.0	-1.4	996.9	0	0.0									6	2	4.3																
2020-06-09T00:00	78.7	9.6	25			280	8	-0.1	-1.3	995.4	8	1.5									8	2	4.3																
2020-06-09T03:00	79.2	9.2	25			220	2	0.4	-1.1	996.1	3	0.7									8	3	2.6																
2020-06-09T06:00	79.7	9.1	25	4	98	160	7	1.1	-0.9	998.4	3	2.3	26	8	2	2	3		7	7	8	3	4.3	2	1	26	2	7											
2020-06-09T09:00	80.3	9.1	25	5	99	110	1	1.3	-0.7	1001.4	1	3.0	3	2	2	8	1		7	3	8	3	3.8	2	1														
2020-06-09T12:00	80.4	10.5	25	5	98	320	6	0.1	-0.7	1002.5	1	1.1	51	2	2	5			8	8	1	2	-0.6												5	9		9	2
2020-06-09T15:00	80.6	10.7	25		92	360	7	0.1	0.1	1004.0	3	1.5	45	5	2				9	9	8	1	-1.8												5	9		9	3
2020-06-09T18:00	80.7	10.8	25		92	10	7	0.1	-0.1	1006.3	3	2.3	45	5	2				9	9	8	1	-1.8												5	9		9	7
2020-06-09T21:00	80.8	11.0	25			10	8	-0.1	-0.2	1008.9	2	2.6									8	1	-1.8																
2020-06-10T00:00	80.9	10.9	25			10	8	-0.2	-0.3	1011.2	3	2.3									8	1	-1.8																
2020-06-10T03:00	80.9	10.9	25			10	8	-0.7	-0.7	1013.0	1	1.8									8	1	-1.9																
2020-06-10T06:00	81.0	10.9	25	4	98	20	6	-0.8	-2.0	1015.1	1	2.1	56	2	2	7			8	7	8	1	-1.8									4	0	1	5	9		9	8
2020-06-10T09:00	81.0	11.0	25	3	98	30	5	-0.2	-1.0	1017.0	1	1.9	20	7	5	7			8	7	1	0	-1.8												5	9		9	8
2020-06-10T12:00	81.1	11.0	25	2	98	10	4	-0.3	-0.7	1018.2	1	1.2	2	7	5	6			8	8	8	1	-1.8												5	9		9	8
2020-06-10T15:00	81.1	10.9	25	3	98	350	2	-0.2	-0.9	1018.5	1	0.3	2	2	2	6			8	8	8	1	-1.8												5	9		9	8
2020-06-10T18:00	81.2	10.6	25	3	98	270	2	-0.1	-1.8	1018.1	8	0.4	2	2	2	6			8	8	8	1	-1.8												5	9		9	8
2020-06-10T21:00	81.2	10.6	25			220	4	-0.8	-1.2	1017.9	6	0.2									7	0	-1.8																
2020-06-11T00:00	81.3	10.2	25			230	5	-1.8	-2.1	1016.9	6	1.0									7	1	-1.8																
2020-06-11T03:00	81.4	9.7	25			220	7	-2.3	-3.5	1015.4	8	1.5									7	1	-1.8																
2020-06-11T06:00	81.5	9.4	25	2	98	210	6	-2.0	-2.7	1013.9	6	1.5	20	7	2	7			8	7	7	1	-1.8												5	9		9	8
2020-06-11T09:00	81.6	9.3	25	1	94	200	7	-1.7	-1.8	1013.0	6	0.9	10	4	2	6			8	8	8	1	-1.8												5	9		9	8
2020-06-11T12:00	81.7	9.0	25	2	98	200	5	-0.2	-0.2	1011.2	8	1.8	1	4	2	6	3	1	6	2	7	1	-1.8												5	9		9	7
2020-06-11T15:00	81.7	8.9	25	3	96	180	6	0.5	0.2	1009.7	8	1.5	51	2	2	7			8	8	8	1	-1.8												5	9		9	8
2020-06-11T18:00	81.8	8.8	25	2	96	180	7	0.5	0.4	1007.3	6	2.4	20	5	2	6			8	8	8	1	-1.8												9	9		9	8
2020-06-11T21:00	81.8	8.6	25			180	7	0.2	0.1	1006.7	6	0.6									8	1	-1.9																
2020-06-12T00:00	81.9	8.6	25			190	3	-0.2	-0.2	1006.0	6	0.7									8	1	-1.8																
2020-06-12T03:00	82.0	8.3	25			170	3	-0.3	-0.3	1005.2	8	0.8									8	1	-1.8																
2020-06-12T06:00	82.0	8.3	25	1	92	120	2	-0.6	-0.8	1004.3	6	0.9	46	4	1	6	0	4	4	3	8	1	-1.8												9	9		9	8
2020-06-12T09:00	82.1	8.3	25	3	98	90	3	-0.5	-1.0	1002.9	8	1.4	28	4	2	6			8	8	8	1	-1.8												9	9		9	8
2020-06-12T12:00	82.1	8.1	25	2	98	90	2	-0.6	-1.2	1002.6	8	0.3	77	4	1	7			8	8	7	1	-1.8												9	9		9	8
2020-06-12T15:00	82.2	7.8	25	2	98	120	2	-0.8	-1.9	1001.6	6	1.0	22	7	2	6			8	7	7	1	-1.8												9	9		9	8
2020-06-12T18:00	82.2	7.8	25	1	95	20	3	-1.0	-1.4	1001.0	8	0.6	71	7	2	7			8	7	8	0	-1.8												9	9		9	8
2020-06-12T21:00	82.2	7.7	25			360	8	-0.6	-0.8	1001.4	3	0.4									4	0	-1.8																
2020-06-13T00:00	82.2	7.6	25			10	10	-1.7	-2.2	1003.8	3	2.4									7	1	-1.8																
2020-06-13T03:00	82.2	7.5	25			360	10	-3.4	-5.3	1006.8	2	3.0									5	0	-1.8																
2020-06-13T06:00	82.2	7.5	25	2	99	340	9	-4.8	-5.4	1009.1	2	2.3	20	7	2	6			7	7	4	0	-1.8									4	0	0	9	9		9	9
2020-06-13T09:00	82.2	7.6	25	3	98	310	10	-3.8	-5.4	1010.1	1	1.0	20	7	2	6			8	8	3	0	-1.8									4	0	0	9	9		9	9
2020-06-13T12:00	82.2	7.7	25	3	98	300	9	-2.8	-4.4	1010.1	0	0.0	1	7	2	6			7	7	3	0	-1.7												9	9		9	9
2020-06-13T15:00	82.1	7.7	25	4	98	300	10	-2.8	-4.1	1010.0	8	0.1	2	7	2	5			8	8	4	1	-1.7												9	9		9	9
2020-06-13T18:00	82.1	7.7	25	4	98	290	9	-1.8	-2.7	1008.7	8	1.3	70	7	2	5			8	8	4	1	-1.7												9	9		9	9
2020-06-13T21:00	82.1	7.6	25			300	7	-1.9	-3.0	1008.2	8	0.5									5	0	-1.7																
2020-06-14T00:00	82.1	7.7	25			300	8	-1.9	-2.2	1006.7	8	1.5									3	0	-1.7																
2020-06-14T03:00	82.1	7.7	25			300	7	-1.7	-2.4	1005.2	8	1.5									3	0	-1.7																
2020-06-14T06:00	82.1	7.8	25	2	97	320	6	-1.6	-1.9	1003.7	6	1.5	71	7	2	7			8	7	3	0	-1.7												9	9		9	9
2020-06-14T09:00	82.1	7.8	25	3	98	360	7	-3.4	-4.7	1003.8	1	0.1	40	7	1	1	3	1	4	4	4	0	-1.8												9	9		9	9
2020-06-14T12:00	82.0	7.8	25	2	97	350	7	-3.3	-3.9	1003.8	0	0.0	2	7	1	1	0	5	6	5	4	0	-1.8												9	9		9	9
2020-06-14T15:00	82.0	7.8	25	2	98	340	7	-3.5	-3.9	1003.4	6	0.4	70	7	1	1	0	1	4	2	4	0	-1.7												9	9		9	9
2020-06-14T18:00	82.0	7.7	25	3	98	340	7	-3.3	-4.4	1002.6	8	0.8	22	7	1	1			7	7	5	0	-1.8												9	9		9	8
2020-06-14T21:00	82.0	7.7	25			320	6	-3.1	-3.6	1002.5	8	0.1									5	0	-1.8																
2020-06-15T00:00	82.0	7.8	25			320	8	-3.9	-4.5	1002.9	1	0.4									2	0	-1.8																
2020-06-15T03:00	82.0	8.0	25			310	7	-4.2	-4.9	1003.0	2	0.1									3	1	-1.8																
2020-06-15T06:00	82.0	8.0	25	4	98	320	8	-1.8	-3.8	1002.6	6	0.4	26	8	7	8			7	7	3	0	-1.8												9	9		9	8
2020-06-15T09:00	82.0	8.1	25	4	98	320	10	-1.3	-3.1	1003.0	3	0.4	26	8	2	8	3		8	4	2	0	-1.8												9	9		9	8
2020-06-15T12:00	82.0	8.2	25	4	98	320	11	-0.7	-1.7	1004.0	1	1.0	2	8	2	5			8	7	1	1	-1.8												9	9		9	8
2020-06-15T15:00	82.1	8.2	25	3	98	330	12	-0.6	-1.3	1005.6	1	1.6	2	8	2	5			8	8	8	1	-1.8												9	9		9	8
2020-06-15T18:00	82.2	8.4	25	3	98	330	11	-0.4	-1.3	1007.4	3	1.8	2	8	2	6			8	8	8	1	-1.7												9	9		9	8
2020-06-15T21:00	82.2	8.2	25			310	12	-0.6	-1.7	1008.6	3	1.2									6	1	-1.7																
2020-06-16T00:00	82.2	8.2	25			310	12	-1.2	-2.0	1008.8	0	0.2									3	0	-1.7																
2020-06-16T03:00	82.2	8.3	25			320	13	-2.1	-4.0	1009.2	1	0.4									3	0	-1.8																
2020-06-16T06:00	82.2	8.3	25	4	98	320	10	-1.7	-3.3	1010.1	2	0.9	20	7	2	8			8	8	8	1	-1.8												9	9		9	8
2020-06-16T09:00	82.2	8.3	25	4	98	320	9	-1.2	-2.4	1011.9	3	1.8	20	7	2	8			8	8	4	0	-1.7												9	9		9	8
2020-06-16T12:00	82.2	8.3	25	3	97	320	8	-0.8	-2.0	1013.2	2	1.3	71	7	5	8			8	8	4	0	-1.7												9	9		9	8
2020-06-16T15:00	82.2	8.3	25	2	98	320	6	-0.5	-1.2	1014.1	1	0.9	2	7	2	8			8	8	3	0	-1.7												9	9		9	8
2020-06-16T18:00	82.2	8.3	25			320	6	-0.4	-1.8	1014.6	1	0.5									5	0	-1.7																
2020-06-16T21:00	82.2	8.2	25			300	6	-0.5	-1.7	1014.8	3	0.2									5	0	-1.7																
